2014-03-16 20:17:36,825 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%%' ; args=(u'%%',)
2014-03-16 20:17:38,432 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:17:38,434 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:17:38,480 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:17:38,483 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:17:38,589 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:17:38,591 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:17:38,826 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
2014-03-16 20:17:38,828 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
2014-03-16 20:17:38,882 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
2014-03-16 20:17:38,884 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
2014-03-16 20:18:21,615 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Tes%' ; args=(u'%Tes%',)
2014-03-16 20:18:21,618 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Tes%' ; args=(u'%Tes%',)
2014-03-16 20:18:21,774 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:18:21,775 [DEBUG] django.db.backends: (0.000) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:18:21,955 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:21,957 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:22,278 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%%' ; args=(u'%%',)
2014-03-16 20:18:22,279 [DEBUG] django.db.backends: (0.000) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%%' ; args=(u'%%',)
2014-03-16 20:18:22,649 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:22,651 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:22,706 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:22,707 [DEBUG] django.db.backends: (0.000) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%T%' ; args=(u'%T%',)
2014-03-16 20:18:22,806 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:18:22,809 [DEBUG] django.db.backends: (0.001) SELECT `article_article`.`id`, `article_article`.`title`, `article_article`.`body`, `article_article`.`pub_date`, `article_article`.`likes`, `article_article`.`thumbnail` FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Te%' ; args=(u'%Te%',)
2014-03-16 20:18:23,043 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM `article_article` WHERE `article_article`.`title` LIKE BINARY '%Test%' ; args=(u'%Test%',)
